Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 33.268240451812744
Inferencing time --- 582.4402968883514
Inferencing time --- 582.5680546760559
Inferencing time --- 582.6941158771515
Inferencing time --- 591.0372881889343
Inferencing time --- 591.2055027484894
Inferencing time --- 594.2001030445099
Inferencing time --- 594.358606338501
Inferencing time --- 594.5004081726074
Inferencing time --- 594.6279344558716
Inferencing time --- 594.752608537674
Inferencing time --- 602.262663602829
Inferencing time --- 602.4283337593079
Inferencing time --- 606.7190735340118
Inferencing time --- 606.8869340419769
Inferencing time --- 607.0275504589081
Inferencing time --- 607.1527054309845
Inferencing time --- 607.2796900272369
Inferencing time --- 613.3429043292999
Inferencing time --- 613.5096879005432
Inferencing time --- 617.8089005947113
Inferencing time --- 617.9739515781403
Inferencing time --- 618.1047518253326
Inferencing time --- 618.2317910194397
Inferencing time --- 618.3560309410095
Inferencing time --- 624.1304922103882
Inferencing time --- 624.2908318042755
Inferencing time --- 629.8645911216736
Inferencing time --- 630.0289099216461
Inferencing time --- 630.158132314682
Inferencing time --- 630.2831981182098
Inferencing time --- 630.4105458259583
Inferencing time --- 634.5195219516754
Inferencing time --- 634.6798913478851
Inferencing time --- 641.0972375869751
Inferencing time --- 641.2731046676636
Inferencing time --- 641.3946115970612
Inferencing time --- 641.517927646637
Inferencing time --- 641.6456983089447
Inferencing time --- 645.7644431591034
Inferencing time --- 646.8574781417847
Inferencing time --- 652.2724347114563
Inferencing time --- 652.440911769867
Inferencing time --- 652.5863547325134
Inferencing time --- 652.7102208137512
Inferencing time --- 652.8372707366943
Inferencing time --- 658.3254153728485
Inferencing time --- 658.4961020946503
Inferencing time --- 663.3370234966278
Inferencing time --- 663.5054612159729
Inferencing time --- 663.645721912384
Inferencing time --- 663.7744843959808
Inferencing time --- 663.8995900154114
Inferencing time --- 671.9641191959381
Inferencing time --- 672.1333940029144
Inferencing time --- 676.9517035484314
Inferencing time --- 677.1200325489044
Inferencing time --- 677.2674617767334
Inferencing time --- 677.3921229839325
Inferencing time --- 677.5201332569122
Inferencing time --- 682.5612699985504
Inferencing time --- 682.7293281555176
Inferencing time --- 687.8810079097748
Inferencing time --- 688.0515203475952
Inferencing time --- 688.1738045215607
Inferencing time --- 688.3029356002808
Inferencing time --- 688.4296953678131
Inferencing time --- 694.9023344516754
Inferencing time --- 695.0730452537537
Inferencing time --- 700.235533952713
Inferencing time --- 700.4043600559235
Inferencing time --- 700.5510618686676
Inferencing time --- 700.6786346435547
Inferencing time --- 700.8035500049591
Inferencing time --- 706.0531916618347
Inferencing time --- 706.2223162651062
Inferencing time --- 711.8674504756927
Inferencing time --- 712.0354363918304
Inferencing time --- 712.1809451580048
Inferencing time --- 712.3054573535919
Inferencing time --- 712.4328427314758
Inferencing time --- 718.1621062755585
Inferencing time --- 718.3260908126831
Inferencing time --- 722.443116903305
Inferencing time --- 722.5995004177094
Inferencing time --- 722.7414214611053
Inferencing time --- 722.8718681335449
Inferencing time --- 723.0006556510925
Inferencing time --- 728.9634613990784
Inferencing time --- 729.1316225528717
Inferencing time --- 734.6496074199677
Inferencing time --- 734.812801361084
Inferencing time --- 734.9406280517578
Inferencing time --- 735.0708913803101
Inferencing time --- 735.1933038234711
Inferencing time --- 739.5489976406097
Inferencing time --- 739.7185580730438
Inferencing time --- 746.1974980831146
Inferencing time --- 746.3659460544586
Inferencing time --- 746.5117864608765
Inferencing time --- 746.6361486911774
Inferencing time --- 746.7632167339325
Inferencing time --- 750.6049339771271
Inferencing time --- 750.7728185653687
Inferencing time --- 756.8807344436646
Inferencing time --- 757.0494558811188
Inferencing time --- 757.183675289154
Inferencing time --- 757.31103515625
Inferencing time --- 757.4359352588654
Inferencing time --- 761.9326031208038
Inferencing time --- 762.1010894775391
Inferencing time --- 768.2735886573792
Inferencing time --- 768.4419133663177
Inferencing time --- 768.5870895385742
Inferencing time --- 768.718067407608
Inferencing time --- 768.8415229320526
Inferencing time --- 773.4890124797821
Inferencing time --- 773.6578533649445
Inferencing time --- 779.0463171005249
Inferencing time --- 779.2032170295715
Inferencing time --- 779.3484134674072
Inferencing time --- 779.4762833118439
Inferencing time --- 779.6005868911743
Inferencing time --- 785.112001657486
Inferencing time --- 785.2803466320038
Inferencing time --- 790.4904773235321
Inferencing time --- 790.6493887901306
Inferencing time --- 790.7927689552307
Inferencing time --- 790.9182550907135
Inferencing time --- 791.0516486167908
Inferencing time --- 798.9013116359711
Inferencing time --- 799.0595276355743
Inferencing time --- 801.3537755012512
Inferencing time --- 801.5205655097961
Inferencing time --- 801.6769182682037
Inferencing time --- 801.7979347705841
Inferencing time --- 801.9250109195709
Inferencing time --- 810.0917685031891
Inferencing time --- 810.259236574173
Inferencing time --- 812.8729403018951
Inferencing time --- 813.0413398742676
Inferencing time --- 813.1748819351196
Inferencing time --- 813.2974438667297
Inferencing time --- 813.4258217811584
Inferencing time --- 822.973370552063
Inferencing time --- 823.1326501369476
Inferencing time --- 823.5645689964294
Inferencing time --- 823.6862134933472
Inferencing time --- 823.8163316249847
Inferencing time --- 823.9396543502808
Inferencing time --- 824.066159248352
Inferencing time --- 833.6236534118652
Inferencing time --- 833.7869772911072
Inferencing time --- 833.9184417724609
Inferencing time --- 834.0454380512238
Inferencing time --- 834.1769244670868
Inferencing time --- 834.2992057800293
Inferencing time --- 834.426393032074
Inferencing time --- 845.1488919258118
Inferencing time --- 845.3177988529205
Inferencing time --- 846.8913974761963
Inferencing time --- 847.0163614749908
Inferencing time --- 847.1412763595581
Inferencing time --- 847.2683711051941
Inferencing time --- 847.3948860168457
Inferencing time --- 856.6516382694244
Inferencing time --- 856.8165137767792
Inferencing time --- 858.2681891918182
Inferencing time --- 858.3917434215546
Inferencing time --- 858.5194852352142
Inferencing time --- 858.6453986167908
Inferencing time --- 858.7712550163269
Inferencing time --- 867.9220993518829
Inferencing time --- 868.0839285850525
Inferencing time --- 869.1636147499084
Inferencing time --- 869.2891049385071
Inferencing time --- 869.4141056537628
Inferencing time --- 869.5403172969818
Inferencing time --- 869.6677942276001
Inferencing time --- 881.4261345863342
Inferencing time --- 881.5879123210907
Inferencing time --- 882.1499934196472
Inferencing time --- 882.2757017612457
Inferencing time --- 882.4037873744965
Inferencing time --- 882.531209230423
Inferencing time --- 882.6579985618591
Inferencing time --- 893.1393542289734
Inferencing time --- 893.3074111938477
Inferencing time --- 893.9268491268158
Inferencing time --- 894.0530853271484
Inferencing time --- 894.1806933879852
Inferencing time --- 894.3054580688477
Inferencing time --- 894.4322197437286
Inferencing time --- 903.6001834869385
Inferencing time --- 903.7669687271118
Inferencing time --- 904.8143901824951
Inferencing time --- 904.9409701824188
Inferencing time --- 905.0662009716034
Inferencing time --- 905.1929943561554
Inferencing time --- 905.3203656673431
Inferencing time --- 917.5896501541138
Inferencing time --- 917.757894039154
Inferencing time --- 917.908084154129
Inferencing time --- 918.0325512886047
Inferencing time --- 918.15891456604
Inferencing time --- 918.282365322113
Inferencing time --- 918.4117193222046
Inferencing time --- 928.4179179668427
Inferencing time --- 928.5858132839203
Inferencing time --- 928.7324900627136
Inferencing time --- 928.8582797050476
Inferencing time --- 928.9867520332336
Inferencing time --- 929.1126580238342
Inferencing time --- 929.2472612857819
Inferencing time --- 940.1136813163757
Inferencing time --- 940.2820188999176
Inferencing time --- 940.417911529541
Inferencing time --- 940.5428841114044
Inferencing time --- 940.6689355373383
Inferencing time --- 940.7979996204376
Inferencing time --- 940.9284505844116
Inferencing time --- 951.1362338066101
Inferencing time --- 951.3042294979095
Inferencing time --- 951.4438335895538
Inferencing time --- 951.5685889720917
Inferencing time --- 951.6959285736084
Inferencing time --- 951.8214917182922
Inferencing time --- 951.949865102768
Inferencing time --- 962.3443629741669
Inferencing time --- 962.5128574371338
Inferencing time --- 962.6601915359497
Inferencing time --- 962.788711309433
Inferencing time --- 962.915073633194
Inferencing time --- 963.0413725376129
Inferencing time --- 963.1698141098022
Inferencing time --- 973.5523805618286
Inferencing time --- 973.7150964736938
Inferencing time --- 973.8657925128937
Inferencing time --- 973.9920787811279
Inferencing time --- 974.1186873912811
Inferencing time --- 974.2438428401947
Inferencing time --- 974.3719301223755
Inferencing time --- 986.8543252944946
Inferencing time --- 987.022572517395
Inferencing time --- 987.1639702320099
Inferencing time --- 987.2892262935638
Inferencing time --- 987.4157319068909
Inferencing time --- 987.5414483547211
Inferencing time --- 987.669730424881
Inferencing time --- 998.9838480949402
Inferencing time --- 999.1449859142303
Inferencing time --- 999.2767245769501
Inferencing time --- 999.4038996696472
Inferencing time --- 999.5323979854584
Inferencing time --- 999.6569590568542
Inferencing time --- 999.7838115692139
Inferencing time --- 1009.8448286056519
Inferencing time --- 1010.0047569274902
Inferencing time --- 1010.1407113075256
Inferencing time --- 1010.2675273418427
Inferencing time --- 1010.3956010341644
Inferencing time --- 1010.5215320587158
Inferencing time --- 1010.6475665569305
Inferencing time --- 1021.2277612686157
Inferencing time --- 1021.3942444324493
Inferencing time --- 1021.523556470871
Inferencing time --- 1021.6466565132141
Inferencing time --- 1021.776341676712
Inferencing time --- 1021.904390335083
Inferencing time --- 1022.0303575992584
Inferencing time --- 1032.6349148750305
Inferencing time --- 1032.8033566474915
Inferencing time --- 1032.9411613941193
Inferencing time --- 1033.0654909610748
Inferencing time --- 1033.191370010376
Inferencing time --- 1033.3189857006073
Inferencing time --- 1033.4484272003174
Inferencing time --- 1044.352108001709
Inferencing time --- 1044.5127720832825
Inferencing time --- 1044.649246931076
Inferencing time --- 1044.7758474349976
Inferencing time --- 1044.9022550582886
Inferencing time --- 1045.0291714668274
Inferencing time --- 1045.1539299488068
Inferencing time --- 1056.5157673358917
Inferencing time --- 1056.6832797527313
Inferencing time --- 1056.8198988437653
Inferencing time --- 1056.9540176391602
Inferencing time --- 1057.0700600147247
Inferencing time --- 1057.1957514286041
Inferencing time --- 1057.3214440345764
Inferencing time --- 1067.9333350658417
Inferencing time --- 1068.101061820984
Inferencing time --- 1068.2457423210144
Inferencing time --- 1068.3688826560974
Inferencing time --- 1068.496012210846
Inferencing time --- 1068.6210482120514
Inferencing time --- 1068.748521566391
Inferencing time --- 1079.4072842597961
Inferencing time --- 1079.5759794712067
Inferencing time --- 1079.7096500396729
Inferencing time --- 1079.8375978469849
Inferencing time --- 1079.964334487915
Inferencing time --- 1080.0888426303864
Inferencing time --- 1080.2187988758087
Inferencing time --- 1091.2980463504791
Inferencing time --- 1091.465369939804
Inferencing time --- 1091.5921757221222
Inferencing time --- 1091.7201302051544
Inferencing time --- 1091.843694448471
Inferencing time --- 1091.971432685852
Inferencing time --- 1092.0978741645813
Inferencing time --- 1102.5648818016052
Inferencing time --- 1102.7280144691467
Inferencing time --- 1102.859340429306
Inferencing time --- 1102.984454870224
Inferencing time --- 1103.1107997894287
Inferencing time --- 1103.236733675003
Inferencing time --- 1103.3627746105194
Inferencing time --- 1112.4364347457886
Inferencing time --- 1112.5965044498444
Inferencing time --- 1112.7513673305511
Inferencing time --- 1112.8771302700043
Inferencing time --- 1113.0037631988525
Inferencing time --- 1113.1323099136353
Inferencing time --- 1113.2589311599731
Inferencing time --- 1122.6277039051056
Inferencing time --- 1122.7876615524292
Inferencing time --- 1122.9198970794678
Inferencing time --- 1123.0468361377716
Inferencing time --- 1123.1767954826355
Inferencing time --- 1123.29971241951
Inferencing time --- 1123.4260749816895
Inferencing time --- 1133.437879562378
Inferencing time --- 1133.6049165725708
Inferencing time --- 1133.733889579773
Inferencing time --- 1133.8571338653564
Inferencing time --- 1133.9826970100403
Inferencing time --- 1134.1101059913635
Inferencing time --- 1134.2353732585907
Inferencing time --- 1145.7752974033356
Inferencing time --- 1145.943410396576
Inferencing time --- 1146.095142364502
Inferencing time --- 1146.2210109233856
Inferencing time --- 1146.3479952812195
Inferencing time --- 1146.4730052947998
Inferencing time --- 1146.5995676517487
Inferencing time --- 1158.5654563903809
Inferencing time --- 1158.7261579036713
Inferencing time --- 1158.8570973873138
Inferencing time --- 1158.9849812984467
Inferencing time --- 1159.112833738327
Inferencing time --- 1159.237825870514
Inferencing time --- 1159.366376399994
Inferencing time --- 1169.771898984909
Inferencing time --- 1169.9355461597443
Inferencing time --- 1170.0636970996857
Inferencing time --- 1170.1882147789001
Inferencing time --- 1170.3180124759674
Inferencing time --- 1170.4428889751434
Inferencing time --- 1170.5703773498535
Inferencing time --- 1180.2629654407501
Inferencing time --- 1180.4193773269653
Inferencing time --- 1180.5611226558685
Inferencing time --- 1180.6872143745422
Inferencing time --- 1180.8140468597412
Inferencing time --- 1180.9429602622986
Inferencing time --- 1181.0681474208832
Inferencing time --- 1191.4720106124878
Inferencing time --- 1191.6358852386475
Inferencing time --- 1191.763299703598
Inferencing time --- 1191.8890430927277
Inferencing time --- 1192.0164885520935
Inferencing time --- 1192.1423609256744
Inferencing time --- 1192.2682402133942
Inferencing time --- 1202.9188730716705
Inferencing time --- 1203.0811529159546
Inferencing time --- 1203.2095391750336
Inferencing time --- 1203.338860988617
Inferencing time --- 1203.463772058487
Inferencing time --- 1203.5902428627014
Inferencing time --- 1203.7182502746582
Inferencing time --- 1214.9712805747986
Inferencing time --- 1215.1288907527924
Inferencing time --- 1215.2635569572449
Inferencing time --- 1215.3910419940948
Inferencing time --- 1215.5192573070526
Inferencing time --- 1215.6464269161224
Inferencing time --- 1215.7722449302673
Inferencing time --- 1227.5851826667786
Inferencing time --- 1227.7536933422089
Inferencing time --- 1227.8807578086853
Inferencing time --- 1228.0041451454163
Inferencing time --- 1228.1330828666687
Inferencing time --- 1228.2590727806091
Inferencing time --- 1228.385601758957
Inferencing time --- 1239.9246621131897
Inferencing time --- 1240.0943818092346
Inferencing time --- 1240.2422959804535
Inferencing time --- 1240.3666512966156
Inferencing time --- 1240.4912400245667
Inferencing time --- 1240.6182589530945
Inferencing time --- 1240.743513584137
Inferencing time --- 1250.6446886062622
Inferencing time --- 1250.8106954097748
Inferencing time --- 1250.9427757263184
Inferencing time --- 1251.0679442882538
Inferencing time --- 1251.194968700409
Inferencing time --- 1251.32346701622
Inferencing time --- 1251.4480338096619
Inferencing time --- 1261.569214105606
Inferencing time --- 1261.7269430160522
Inferencing time --- 1261.8772690296173
Inferencing time --- 1262.0046944618225
Inferencing time --- 1262.1298615932465
Inferencing time --- 1262.2569949626923
Inferencing time --- 1262.3812987804413
Inferencing time --- 1274.0099189281464
Inferencing time --- 1274.167023897171
Inferencing time --- 1274.316157579422
Inferencing time --- 1274.440699338913
Inferencing time --- 1274.5682723522186
Inferencing time --- 1274.6945729255676
Inferencing time --- 1274.820585489273
Inferencing time --- 1285.3279292583466
Inferencing time --- 1285.4960219860077
Inferencing time --- 1285.635719537735
Inferencing time --- 1285.7638149261475
Inferencing time --- 1285.8912534713745
Inferencing time --- 1286.016985654831
Inferencing time --- 1286.1422238349915
Inferencing time --- 1295.9920780658722
Inferencing time --- 1296.1599187850952
Inferencing time --- 1296.2932777404785
Inferencing time --- 1296.420705318451
Inferencing time --- 1296.5492825508118
Inferencing time --- 1296.6729109287262
Inferencing time --- 1296.7996022701263
Inferencing time --- 1306.942625284195
Inferencing time --- 1307.1050779819489
Inferencing time --- 1307.2580952644348
Inferencing time --- 1307.3860130310059
Inferencing time --- 1307.5113937854767
Inferencing time --- 1307.638207912445
Inferencing time --- 1307.7652413845062
Inferencing time --- 1318.0708782672882
Inferencing time --- 1318.2386515140533
Inferencing time --- 1318.3715498447418
Inferencing time --- 1318.497938156128
Inferencing time --- 1318.6227402687073
Inferencing time --- 1318.7485101222992
Inferencing time --- 1318.875791311264
Inferencing time --- 1328.6961863040924
Inferencing time --- 1328.8645226955414
Inferencing time --- 1329.0010418891907
Inferencing time --- 1329.1268813610077
Inferencing time --- 1329.2529730796814
Inferencing time --- 1329.3788087368011
Inferencing time --- 1329.506624698639
Inferencing time --- 1343.1242191791534
Inferencing time --- 1343.29296708107
Inferencing time --- 1343.4358730316162
Inferencing time --- 1343.5623843669891
Inferencing time --- 1343.692358970642
Inferencing time --- 1343.8165991306305
Inferencing time --- 1343.94304895401
Inferencing time --- 1354.3599886894226
Inferencing time --- 1354.5286839008331
Inferencing time --- 1354.6712703704834
Inferencing time --- 1354.7971813678741
Inferencing time --- 1354.926232099533
Inferencing time --- 1355.0502181053162
Inferencing time --- 1355.1815497875214
Inferencing time --- 1366.4477698802948
Inferencing time --- 1366.61398935318
Inferencing time --- 1366.7461540699005
Inferencing time --- 1366.871033191681
Inferencing time --- 1366.9998257160187
Inferencing time --- 1367.1251201629639
Inferencing time --- 1367.2534532546997
Inferencing time --- 1380.4034481048584
Inferencing time --- 1380.568484544754
Inferencing time --- 1380.7216293811798
Inferencing time --- 1380.8460788726807
Inferencing time --- 1380.972710609436
Inferencing time --- 1381.0995829105377
Inferencing time --- 1381.229845046997
Inferencing time --- 1391.638910293579
Inferencing time --- 1391.8000676631927
Inferencing time --- 1391.9540054798126
Inferencing time --- 1392.0777435302734
Inferencing time --- 1392.2069401741028
Inferencing time --- 1392.3332929611206
Inferencing time --- 1392.4619135856628
Inferencing time --- 1403.832852602005
Inferencing time --- 1403.991436958313
Inferencing time --- 1404.1248977184296
Inferencing time --- 1404.255342721939
Inferencing time --- 1404.381078004837
Inferencing time --- 1404.5084748268127
Inferencing time --- 1404.6347351074219
Inferencing time --- 1415.4253528118134
Inferencing time --- 1415.590062379837
Inferencing time --- 1415.7219369411469
Inferencing time --- 1415.8476617336273
Inferencing time --- 1415.9773342609406
Inferencing time --- 1416.107583284378
Inferencing time --- 1416.2317070960999
Inferencing time --- 1425.8977904319763
Inferencing time --- 1426.0586988925934
Inferencing time --- 1426.1890964508057
Inferencing time --- 1426.314951658249
Inferencing time --- 1426.445419549942
Inferencing time --- 1426.5704243183136
Inferencing time --- 1426.6967890262604
Inferencing time --- 1436.863420009613
Inferencing time --- 1437.0319981575012
Inferencing time --- 1437.1689195632935
Inferencing time --- 1437.2952134609222
Inferencing time --- 1437.4233002662659
Inferencing time --- 1437.5550203323364
Inferencing time --- 1437.6748132705688
Inferencing time --- 1447.798522233963
Inferencing time --- 1447.9565596580505
Inferencing time --- 1448.0938777923584
Inferencing time --- 1448.2200047969818
Inferencing time --- 1448.3455011844635
Inferencing time --- 1448.4742884635925
Inferencing time --- 1448.5967965126038
Inferencing time --- 1458.5974776744843
Inferencing time --- 1458.767374753952
Inferencing time --- 1458.8920030593872
Inferencing time --- 1459.0200235843658
Inferencing time --- 1459.1437485218048
Inferencing time --- 1459.2719175815582
Inferencing time --- 1459.4004793167114
Inferencing time --- 1470.239589691162
Inferencing time --- 1470.4073905944824
Inferencing time --- 1470.5377674102783
Inferencing time --- 1470.6618123054504
Inferencing time --- 1470.80055809021
Inferencing time --- 1470.915231704712
Inferencing time --- 1471.0438055992126
Inferencing time --- 1482.4457292556763
Inferencing time --- 1482.6141526699066
Inferencing time --- 1482.7459597587585
Inferencing time --- 1482.8708446025848
Inferencing time --- 1482.9976370334625
Inferencing time --- 1483.1218733787537
Inferencing time --- 1483.2493040561676
Inferencing time --- 1493.2030048370361
Inferencing time --- 1493.3695454597473
Inferencing time --- 1493.528796672821
Inferencing time --- 1493.6479666233063
Inferencing time --- 1493.7724876403809
Inferencing time --- 1493.8986446857452
Inferencing time --- 1494.0292551517487
Inferencing time --- 1506.7642738819122
Inferencing time --- 1506.9321827888489
Inferencing time --- 1507.0567212104797
Inferencing time --- 1507.1835749149323
Inferencing time --- 1507.3075034618378
Inferencing time --- 1507.4389090538025
Inferencing time --- 1507.5638167858124
Inferencing time --- 1517.24880027771
Inferencing time --- 1517.4049570560455
Inferencing time --- 1517.5500643253326
Inferencing time --- 1517.6808342933655
Inferencing time --- 1517.8030831813812
Inferencing time --- 1517.9315700531006
Inferencing time --- 1518.0597541332245
Inferencing time --- 1527.2778584957123
Inferencing time --- 1527.4344668388367
Inferencing time --- 1527.571605682373
Inferencing time --- 1527.7027683258057
Inferencing time --- 1527.8286681175232
Inferencing time --- 1527.9531021118164
Inferencing time --- 1528.0817937850952
Inferencing time --- 1537.541898727417
Inferencing time --- 1537.7008442878723
Inferencing time --- 1537.8506572246552
Inferencing time --- 1537.9763464927673
Inferencing time --- 1538.1021785736084
Inferencing time --- 1538.230328321457
Inferencing time --- 1538.352593421936
Inferencing time --- 1548.99289560318
Inferencing time --- 1549.157185792923
Inferencing time --- 1549.3107516765594
Inferencing time --- 1549.44038438797
Inferencing time --- 1549.5610649585724
Inferencing time --- 1549.689308166504
Inferencing time --- 1549.8154754638672
Inferencing time --- 1562.8092892169952
Inferencing time --- 1562.9666957855225
Inferencing time --- 1563.1095056533813
Inferencing time --- 1563.238802909851
Inferencing time --- 1563.3639087677002
Inferencing time --- 1563.4909663200378
Inferencing time --- 1563.6160173416138
Inferencing time --- 1573.8247253894806
Inferencing time --- 1573.9831166267395
Inferencing time --- 1574.1141684055328
Inferencing time --- 1574.244509935379
Inferencing time --- 1574.3687138557434
Inferencing time --- 1574.4978730678558
Inferencing time --- 1574.6210708618164
Inferencing time --- 1585.4159429073334
Inferencing time --- 1585.582047700882
Inferencing time --- 1585.71493268013
Inferencing time --- 1585.8396639823914
Inferencing time --- 1585.9655187129974
Inferencing time --- 1586.095457315445
Inferencing time --- 1586.2203078269958
Inferencing time --- 1598.5849425792694
Inferencing time --- 1598.7530596256256
Inferencing time --- 1598.9028897285461
Inferencing time --- 1599.0301494598389
Inferencing time --- 1599.1564605236053
Inferencing time --- 1599.2827417850494
Inferencing time --- 1599.4090554714203
Inferencing time --- 1609.509732723236
Inferencing time --- 1609.6750979423523
Inferencing time --- 1609.8074979782104
Inferencing time --- 1609.9348821640015
Inferencing time --- 1610.0639672279358
Inferencing time --- 1610.1864264011383
Inferencing time --- 1610.3143603801727
Inferencing time --- 1619.7931451797485
Inferencing time --- 1619.950778722763
Inferencing time --- 1620.084052324295
Inferencing time --- 1620.2122688293457
Inferencing time --- 1620.3376874923706
Inferencing time --- 1620.463031053543
Inferencing time --- 1620.5900437831879
Inferencing time --- 1630.4709289073944
Inferencing time --- 1630.6293902397156
Inferencing time --- 1630.7802383899689
Inferencing time --- 1630.9065570831299
Inferencing time --- 1631.0439319610596
Inferencing time --- 1631.1631886959076
Inferencing time --- 1631.2895498275757
Inferencing time --- 1643.4257562160492
Inferencing time --- 1643.5908963680267
Inferencing time --- 1643.7231290340424
Inferencing time --- 1643.8481261730194
Inferencing time --- 1643.974291086197
Inferencing time --- 1644.101220369339
Inferencing time --- 1644.2251467704773
Inferencing time --- 1656.012885093689
Inferencing time --- 1656.1803894042969
Inferencing time --- 1656.3264544010162
Inferencing time --- 1656.4509315490723
Inferencing time --- 1656.5796241760254
Inferencing time --- 1656.7012021541595
Inferencing time --- 1656.8282642364502
Inferencing time --- 1666.4158070087433
Inferencing time --- 1666.5841324329376
Inferencing time --- 1666.7350142002106
Inferencing time --- 1666.8608779907227
Inferencing time --- 1666.9870493412018
Inferencing time --- 1667.1129033565521
Inferencing time --- 1667.2380757331848
Inferencing time --- 1677.7807204723358
Inferencing time --- 1677.9423742294312
Inferencing time --- 1678.0714991092682
Inferencing time --- 1678.1977319717407
Inferencing time --- 1678.3244767189026
Inferencing time --- 1678.4546947479248
Inferencing time --- 1678.5805282592773
Inferencing time --- 1688.9629418849945
Inferencing time --- 1689.1308534145355
Inferencing time --- 1689.2650566101074
Inferencing time --- 1689.3898231983185
Inferencing time --- 1689.5181045532227
Inferencing time --- 1689.6454577445984
Inferencing time --- 1689.7700157165527
Inferencing time --- 1700.3021998405457
Inferencing time --- 1700.4578928947449
Inferencing time --- 1700.6035211086273
Inferencing time --- 1700.736295223236
Inferencing time --- 1700.856766462326
Inferencing time --- 1700.98344039917
Inferencing time --- 1701.1098282337189
Inferencing time --- 1711.554031610489
Inferencing time --- 1711.712132692337
Inferencing time --- 1711.8647394180298
Inferencing time --- 1711.990646123886
Inferencing time --- 1712.114777803421
Inferencing time --- 1712.2474286556244
Inferencing time --- 1712.3708086013794
Inferencing time --- 1723.643854379654
Inferencing time --- 1723.8120102882385
Inferencing time --- 1723.956925868988
Inferencing time --- 1724.0836808681488
Inferencing time --- 1724.2103524208069
Inferencing time --- 1724.3354630470276
Inferencing time --- 1724.4602291584015
Inferencing time --- 1735.953311920166
Inferencing time --- 1736.118281841278
Inferencing time --- 1736.249653339386
Inferencing time --- 1736.3759684562683
Inferencing time --- 1736.5014839172363
Inferencing time --- 1736.6280176639557
Inferencing time --- 1736.754595041275
Inferencing time --- 1748.0071811676025
Inferencing time --- 1748.1711814403534
Inferencing time --- 1748.2991642951965
Inferencing time --- 1748.4247863292694
Inferencing time --- 1748.551097869873
Inferencing time --- 1748.6777653694153
Inferencing time --- 1748.80206990242
Inferencing time --- 1759.09862947464
Inferencing time --- 1759.2549030780792
Inferencing time --- 1759.3926966190338
Inferencing time --- 1759.5192968845367
Inferencing time --- 1759.8029479980469
Current ACC, AUC, AP, AR, mF1 for ['Celeb-real', 'Celeb-synthesis', 'YouTube-real'] --- ['fake', 'real'] --                 66.34429400386847 -- 83.11731472249917 -- 90.49205372509479 -- 73.8094051179794 -- 81.30377782868999
Flip Test is used --- False
Turning on evaluation mode...
Loading weight ... TrainedModels/Baseline_alt.pth
Using metric-base binary for evaluation!
Video level evaluation mode: True
Dataset loading time --- 32.86095905303955
Inferencing time --- 54.2706778049469
Inferencing time --- 54.32199454307556
Inferencing time --- 54.471577644348145
Inferencing time --- 54.612937211990356
Inferencing time --- 54.73804807662964
Inferencing time --- 54.861656188964844
Inferencing time --- 54.98647356033325
Inferencing time --- 67.05158853530884
Inferencing time --- 67.21928215026855
Inferencing time --- 68.3133773803711
Inferencing time --- 68.42970609664917
Inferencing time --- 68.55806565284729
Inferencing time --- 70.81454205513
Inferencing time --- 70.98398184776306
Inferencing time --- 81.67154717445374
Inferencing time --- 81.83929991722107
Inferencing time --- 81.98533344268799
Inferencing time --- 82.1097526550293
Inferencing time --- 82.23528814315796
Inferencing time --- 85.5932686328888
Inferencing time --- 85.75726842880249
Inferencing time --- 92.99054098129272
Inferencing time --- 93.15279078483582
Inferencing time --- 95.05596661567688
Inferencing time --- 95.17970848083496
Inferencing time --- 95.30327773094177
Inferencing time --- 97.6063985824585
Inferencing time --- 97.76805257797241
Inferencing time --- 105.91365456581116
Inferencing time --- 106.07353496551514
Inferencing time --- 109.13579320907593
Inferencing time --- 109.30018043518066
Inferencing time --- 109.45503878593445
Inferencing time --- 109.7683355808258
Inferencing time --- 109.88782954216003
Inferencing time --- 118.10085463523865
Inferencing time --- 118.26340341567993
Inferencing time --- 121.44172310829163
Inferencing time --- 121.60934829711914
Inferencing time --- 121.74987077713013
Inferencing time --- 121.87767934799194
Inferencing time --- 122.00282382965088
Inferencing time --- 130.4986114501953
Inferencing time --- 130.66643929481506
Inferencing time --- 132.92246556282043
Inferencing time --- 133.08664774894714
Inferencing time --- 133.21835494041443
Inferencing time --- 133.3438994884491
Inferencing time --- 133.4701428413391
Inferencing time --- 142.71576046943665
Inferencing time --- 142.8812358379364
Inferencing time --- 145.26274514198303
Inferencing time --- 145.42574191093445
Inferencing time --- 145.57924723625183
Inferencing time --- 145.70500469207764
Inferencing time --- 145.83362078666687
Inferencing time --- 154.41540503501892
Inferencing time --- 154.57877373695374
Inferencing time --- 156.90773916244507
Inferencing time --- 157.07350492477417
Inferencing time --- 157.23606252670288
Inferencing time --- 157.45223689079285
Inferencing time --- 157.5788276195526
Inferencing time --- 165.95675468444824
Inferencing time --- 166.12435245513916
Inferencing time --- 168.60520887374878
Inferencing time --- 168.7728888988495
Inferencing time --- 168.91759753227234
Inferencing time --- 169.04264974594116
Inferencing time --- 169.1729073524475
Inferencing time --- 177.41484785079956
